business_id,business_name,business_address,business_city,business_state,business_postal_code,business_latitude,business_longitude,business_location,business_phone_number,inspection_id,inspection_date,inspection_score,inspection_type,violation_id,violation_description,risk_category,data_quality
695,,55 Cyril Magnin St,San Francisco,CA,94102,37.784965,-122.408614,"(37.784965, -122.408614)",,695_20160930,09/30/2016 12:00:00 AM,94.0,Routine - Unscheduled,695_20160930_103120,Moderate risk food holding temperature,Moderate Risk,low
69501,Fog City,1300 Battery St,San Francisco,CA,94111,,,,14155982000,69501_20160325,03/25/2016 12:00:00 AM,81.0,Reinspection/Followup,69501_20160325_103109,Unclean or unsanitary food contact surfaces,High Risk,low
69512,Elephant Sushi,1916 Hyde St,San Francisco,CA,94109,37.79861,-122.418867,"(37.79861, -122.418867)",,69512_20160727,07/27/2016 12:00:00 AM,61.0,Routine - Unscheduled,69512_20160727_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,medium
69520,Inay - Metreon SF,135 04th St FC-10,San Francisco,CA,94103,37.784103,-122.403669,"(37.784103, -122.403669)",,69520_20160503,05/03/2016 12:00:00 AM,63.0,Routine - Unscheduled,69520_20160503_103109,Unclean or unsanitary food contact surfaces,High Risk,low
69527,Dinosaurs,2522 Ocean Ave.,San Francisco,CA,94132,,,,14155676430,69527_20180807,08/07/2018 12:00:00 AM,92.0,Routine - Unscheduled,69527_20180807_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,low
69528,Toyose INC,3814 Noriega St,San Francisco,CA,94122,,,,14155233102,69528_20171004,10/04/2017 12:00:00 AM,96.0,Routine - Unscheduled,69528_20171004_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,low
69529,Backroom Dining,339 Taraval St,San Francisco,CA,94116,,,,14155683228,69529_20180227,02/27/2018 12:00:00 AM,,Non-inspection site visit,,,,low
69547,Bently Reserve,301 Battery St,San Francisco,CA,94111,,,,,69547_20161229,12/29/2016 12:00:00 AM,98.0,Routine - Unscheduled,69547_20161229_103161,Low risk vermin infestation,Low Risk,low
69562,flourChylde Bakery,85 Bartlett St,San Francisco,CA,94110,47.609172,-122.324216,"(47.609172,-122.324216)",638102334,69562_20160505,05/05/2016 12:00:00 AM,100.0,Routine - Unscheduled,,,,medium
69574,Front Cafe LLC,150 Mississippi St,San Francisco,CA,94107,37.764597,-122.394862,"(37.764597, -122.394862)",,69574_20170112,01/12/2017 12:00:00 AM,,Routine - Scheduled,,,,medium
69575,Thomas John Events,1501 Cortland Ave,San Francisco,CA,94110,37.739764,-122.409475,"(37.739764, -122.409475)",,69575_20151204,12/04/2015 12:00:00 AM,92.0,Routine - Unscheduled,69575_20151204_103133,Foods not protected from contamination,Moderate Risk,medium
69576,Roam Artisan Burgers,1923 Fillmore Street,San Francisco,CA,94115,37.787538,-122.433611,"(37.787538, -122.433611)",14155597133,69576_20160825,08/25/2016 12:00:00 AM,94.0,Reinspection/Followup,69576_20180802_103144,Unapproved or unmaintained equipment or utensils,Low Risk,high
69584,Eden Cafe,47 FRANKLIN St,San Francisco,CA,94102,,,,,69584_20160512,05/12/2016 12:00:00 AM,75.0,Routine - Unscheduled,69584_20160512_103161,Low risk vermin infestation,Low Risk,low
69590,Hotel Adagio,550 Geary St,San Francisco,CA,94102,,,,14155775000,69590_20160506,05/06/2016 12:00:00 AM,89.0,Routine - Unscheduled,69590_20160506_103132,Improper thawing methods,Moderate Risk,low
69592,Soul Groove,422 Larkin St,San Francisco,CA,94102,37.781677,-122.417125,"(37.781677, -122.417125)",271147504520481,69592_20180509,05/09/2018 12:00:00 AM,100.0,Routine - Unscheduled,69592_20160329_103147,Inadequate ventilation or lighting,Low Risk,high
69595,Cafe Creme de Hayes Valley,50 Oak St  Basement,San Francisco,CA,94102,37.775379,-122.420136,"(37.775379, -122.420136)",,69595_20160516,05/16/2016 12:00:00 AM,93.0,Routine - Unscheduled,69595_20160516_103103,High risk food holding temperature,High Risk,medium
69606,El Porteno I Restaurant,5173 MISSION St,San Francisco,CA,94112,37.715905,-122.441373,"(37.715905, -122.441373)",,69606_20180530,05/30/2018 12:00:00 AM,85.0,Non-inspection site visit,69606_20160720_103133,Foods not protected from contamination,Moderate Risk,medium
69618,Fancy Wheatfield Bakery,1362 Stockton St,San Francisco,CA,94133,,,,['0' '2848582270'],69618_20171213,12/13/2017 12:00:00 AM,69.0,Routine - Unscheduled,69618_20171213_103139,Improper food storage,Low Risk,low
6962,Luen Fat Market,1135 Stockton St,San Francisco,CA,94133,37.796303,-122.408354,"(37.796303, -122.408354)",,6962_20161220,12/20/2016 12:00:00 AM,88.0,Routine - Unscheduled,6962_20161220_103147,Inadequate ventilation or lighting,Low Risk,medium
69621,Pinkberry,170 O'Farrell St,San Francisco,CA,94107,37.78655,-122.40756,"(37.78655, -122.40756)",,69621_20161011,10/11/2016 12:00:00 AM,94.0,Routine - Unscheduled,69621_20161011_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,low
69627,Frozen Kuhsterd,428 11th St,San Francisco,CA,94103,,,,,69627_20160121,01/21/2016 12:00:00 AM,96.0,Structural Inspection,69627_20161008_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,low
69635,Sophie's Crepes,1581 Webster St 275,San Francisco,CA,94115,,,,,69635_20160407,04/07/2016 12:00:00 AM,89.0,Routine - Unscheduled,69635_20160407_103114,High risk vermin infestation,High Risk,low
6965,Hang Seng Meat Market,834 Jackson St,San Francisco,CA,94133,37.795788,-122.408834,"(37.795788, -122.408834)",,6965_20160801,08/01/2016 12:00:00 AM,87.0,Routine - Unscheduled,6965_20160801_103129,Insufficient hot water or running water,Moderate Risk,low
69653,Izakaya Roku,1819 Market St,San Francisco,CA,94103,37.7714,-122.423887,"(37.7714, -122.423887)",14155298857,69653_20160722,07/22/2016 12:00:00 AM,88.0,Routine - Unscheduled,69653_20160722_103133,Foods not protected from contamination,Moderate Risk,high
6966,M.P. Seafood Market,848 Jackson St,San Francisco,CA,94133,37.795786,-122.409065,"(37.795786, -122.409065)",,6966_20160107,01/07/2016 12:00:00 AM,94.0,Routine - Unscheduled,6966_20160107_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,medium
69664,Golden Gate Park Golf Course,970 47th Ave,San Francisco,CA,94121,,,,14155758987,69664_20160802,08/02/2016 12:00:00 AM,100.0,Routine - Unscheduled,69664_20180413_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,low
69665,Shalimar Restaurant,532 Jones St,San Francisco,CA,94102,,,,,69665_20180912,09/12/2018 12:00:00 AM,83.0,Complaint,69665_20161118_103145,Improper storage of equipment utensils or linens,Low Risk,low
69666,Shalimar Restaurant,1409 Polk St,San Francisco,CA,94109,,,,,69666_20161110,11/10/2016 12:00:00 AM,90.0,Complaint,69666_20180605_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,low
69675,Spice Ace,1821 Steiner St,San Francisco,CA,94115,37.78609,-122.435015,"(37.78609, -122.435015)",,69675_20180320,03/20/2018 12:00:00 AM,100.0,Routine - Unscheduled,,,,medium
69679,Fifty/Fifty,3157 Geary Blvd,San Francisco,CA,94118,,,,14155688886,69679_20181012,10/12/2018 12:00:00 AM,98.0,Routine - Unscheduled,69679_20181012_103144,Unapproved or unmaintained equipment or utensils,Low Risk,low
69680,Rich Table,199 GOUGH St,San Francisco,CA,94102,37.775001,-122.422655,"(37.775001, -122.422655)",,69680_20160805,08/05/2016 12:00:00 AM,94.0,New Construction,69680_20171114_103120,Moderate risk food holding temperature,Moderate Risk,low
69691,1601 Bar & Kitchen,1601 HOWARD St,San Francisco,CA,94103,,,,,69691_20160311,03/11/2016 12:00:00 AM,89.0,Routine - Unscheduled,69691_20160311_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,low
69694,Split Bread,145 04th St,San Francisco,CA,94103,37.783984,-122.403513,"(37.783984, -122.403513)",,69694_20161208,12/08/2016 12:00:00 AM,83.0,Reinspection/Followup,69694_20160513_103103,High risk food holding temperature,High Risk,low
69705,Daniel's Cafe,154 Ellis St,San Francisco,CA,94102,,,,,69705_20161117,11/17/2016 12:00:00 AM,88.0,Routine - Unscheduled,69705_20161117_103157,Food safety certificate or food handler card not available,Low Risk,low
69706,The Bagelry of S.F.,2139 A Polk St,San Francisco,CA,94109,37.796308,-122.421907,"(37.796308, -122.421907)",,69706_20161021,10/21/2016 12:00:00 AM,90.0,Routine - Unscheduled,69706_20161021_103154,Unclean or degraded floors walls or ceilings,Low Risk,medium
69707,Little Green Cyclo 2,Off The Grid,San Francisco,CA,,,,,,69707_20160319,03/19/2016 12:00:00 AM,89.0,Routine - Unscheduled,69707_20160319_103125,Noncompliance with shell fish tags or display,Moderate Risk,low
69708,BHUK Burger,11 Phelan Ave,San Francisco,CA,,,,,,69708_20160204,02/04/2016 12:00:00 AM,100.0,Routine - Unscheduled,,,,low
69717,Craw Station,1336 09th Ave,San Francisco,CA,94122,,,,,69717_20181004,10/04/2018 12:00:00 AM,85.0,Routine - Unscheduled,69717_20181004_103132,Improper thawing methods,Moderate Risk,low
69737,StrEat Cervezas,428 11th St,San Francisco,CA,94103,,,,14155890933,69737_20160823,08/23/2016 12:00:00 AM,94.0,Routine - Unscheduled,69737_20160823_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,low
69750,Mango's Taqueria & Cantina,"Pier 39  P-214-A2,3,4",San Francisco,CA,94133,,,,,69750_20160414,04/14/2016 12:00:00 AM,88.0,Routine - Unscheduled,69750_20160414_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,low
69753,Sift Cupcake & Dessert Bar,2411 California St,San Francisco,CA,94115,37.788834,-122.43402,"(37.788834, -122.43402)",14155503030,69753_20180730,07/30/2018 12:00:00 AM,87.0,Routine - Unscheduled,69753_20180730_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,high
69759,Fish N Gari,1718 Polk St,San Francisco,CA,94109,37.792577,-122.421016,"(37.792577, -122.421016)",,69759_20180305,03/05/2018 12:00:00 AM,75.0,Routine - Unscheduled,69759_20180305_103145,Improper storage of equipment utensils or linens,Low Risk,low
69761,Missionaries of Charity,55 Sadowa St,San Francisco,CA,94112,37.712268,-122.455421,"(37.712268, -122.455421)",14155583449,69761_20161214,12/14/2016 12:00:00 AM,94.0,Routine - Unscheduled,69761_20161214_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,high
69762,Chili House Inc.,726 Clement St,San Francisco,CA,94118,[ 0.       38.6901   40.621697],[-111.869301  -77.2065      0.      ],"['(0.0, 0.0)' '(43.386984,-87.90386)']",['1866839454' '66556731368' '8661638000'],69762_20160413,04/13/2016 12:00:00 AM,68.0,Routine - Unscheduled,69762_20160413_103133,Foods not protected from contamination,Moderate Risk,low
69769,Whole Foods Market,1150 Ocean Ave,San Francisco,CA,94112,37.723652,-122.45461,"(37.723652, -122.45461)",14155337400,69769_20180725,07/25/2018 12:00:00 AM,90.0,Routine - Unscheduled,69769_20180725_103144,Unapproved or unmaintained equipment or utensils,Low Risk,high
69782,Mama Ji's,4416 18th St,San Francisco,CA,94114,,,,14155624416,69782_20180724,07/24/2018 12:00:00 AM,90.0,Reinspection/Followup,69782_20180627_103133,Foods not protected from contamination,Moderate Risk,low
69786,Drumm Liquors,15 Drumm St,San Francisco,CA,94111,37.79381,-122.396481,"(37.79381, -122.396481)",,69786_20160406,04/06/2016 12:00:00 AM,85.0,Routine - Unscheduled,69786_20160406_103156,Permit license or inspection report not posted,Low Risk,medium
69792,Samiramis Imports,2990 MISSION St,San Francisco,CA,94110,37.74923,-122.418224,"(37.74923, -122.418224)",14155826555,69792_20160412,04/12/2016 12:00:00 AM,88.0,Routine - Unscheduled,69792_20160412_103177,Non service animal,Low Risk,high
69799,Lers Ros Thai Noodle,730 Larkin St,San Francisco,CA,94109,37.784741,-122.417754,"(37.784741, -122.417754)",0,69799_20160311,03/11/2016 12:00:00 AM,90.0,Reinspection/Followup,69799_20160311_103165,No plan review or Building Permit,Low Risk,high
69813,The Mission Oyster Bar Seafood Rest. & Mkt.t,2282 MISSION St,San Francisco,CA,94110,,,,14155217250,69813_20180516,05/16/2018 12:00:00 AM,90.0,Routine - Unscheduled,69813_20180516_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,low
69828,The Station,596 Pacific Ave,San Francisco,CA,94133,37.797129,-122.40531,"(37.797129, -122.40531)",,69828_20160518,05/18/2016 12:00:00 AM,82.0,Routine - Unscheduled,69828_20160518_103102,Unclean hands or improper use of gloves,High Risk,medium
69849,Darren's Cafe,2731 Taylor St,San Francisco,CA,94133,37.807584,-122.41574,"(37.807584, -122.41574)",,69849_20180305,03/05/2018 12:00:00 AM,94.0,Routine - Unscheduled,69849_20180305_103142,Unclean nonfood contact surfaces,Low Risk,medium
69850,"Kabob Trolley, LLC",298 King St,San Francisco,CA,,,,,14155895557,69850_20180207,02/07/2018 12:00:00 AM,72.0,Structural Inspection,69850_20180824_103156,Permit license or inspection report not posted,Low Risk,low
69863,Hongry Kong,1975 Bryant,San Francisco,CA,,,,,,69863_20160122,01/22/2016 12:00:00 AM,94.0,Structural Inspection,69863_20160525_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,low
69884,Zoe's,3088 24th St,San Francisco,CA,94110,,,,,69884_20160630,06/30/2016 12:00:00 AM,90.0,Routine - Unscheduled,69884_20160630_103157,Food safety certificate or food handler card not available,Low Risk,low
69885,El Nuevo Frutilandia,3077 24th St,San Francisco,CA,94110,,,,,69885_20171221,12/21/2017 12:00:00 AM,90.0,Routine - Unscheduled,69885_20171221_103156,Permit license or inspection report not posted,Low Risk,low
69895,Chipotle Mexican Grill #1857,211 Sutter St,San Francisco,CA,94104,,,,,69895_20180329,03/29/2018 12:00:00 AM,100.0,Routine - Unscheduled,69895_20170228_103139,Improper food storage,Low Risk,low
69903,Nucha,1310 09th Ave,San Francisco,CA,94122,,,,,69903_20160710,07/10/2016 12:00:00 AM,100.0,Routine - Unscheduled,,,,low
69909,T & L Liquor Store Inc.,3168 MISSION St,San Francisco,CA,94110,37.746459,-122.4194,"(37.746459, -122.4194)",,69909_20180309,03/09/2018 12:00:00 AM,94.0,Routine - Unscheduled,69909_20180309_103142,Unclean nonfood contact surfaces,Low Risk,medium
69945,Linda's Catering,290 Townsend St,San Francisco,CA,94107,,,,,69945_20160119,01/19/2016 12:00:00 AM,100.0,Structural Inspection,69945_20170617_103116,Inadequate food safety knowledge or lack of certified food safety manager,Moderate Risk,low
69957,Daigo Sushi,2450 Clement St,San Francisco,CA,94121,,,,,69957_20180718,07/18/2018 12:00:00 AM,92.0,Routine - Unscheduled,69957_20180718_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,low
69962,Hong Kee & Kim,91 Drumm St,San Francisco,CA,94111,,,,,69962_20160629,06/29/2016 12:00:00 AM,75.0,Reinspection/Followup,69962_20160617_103105,Improper cooling methods,High Risk,low
69978,Capt. Eddie Rickenbacker's,133 02nd St,San Francisco,CA,94105,37.787629,-122.399216,"(37.787629, -122.399216)",,69978_20180126,01/26/2018 12:00:00 AM,90.0,Routine - Unscheduled,69978_20180126_103156,Permit license or inspection report not posted,Low Risk,low
69984,Schools of the Sacred Heart - San Francisco,2222 BROADWAY St,San Francisco,CA,94115,,,,,69984_20160921,09/21/2016 12:00:00 AM,91.0,Reinspection/Followup,69984_20180226_103114,High risk vermin infestation,High Risk,low
70014,Kettle Corn Star,773 Market St,San Francisco,CA,94102,,,,14150284987,70014_20160121,01/21/2016 12:00:00 AM,,Structural Inspection,70014_20160121_103175,Improperly displayed mobile food permit or signage,Moderate Risk,low
70017,Co Nam,1653 Polk St,San Francisco,CA,94109,37.791963,-122.421033,"(37.791963, -122.421033)",,70017_20161025,10/25/2016 12:00:00 AM,78.0,Reinspection/Followup,70017_20161011_103120,Moderate risk food holding temperature,Moderate Risk,medium
70019,El Metate Con Sabor Amexico,2406 BRYANT St,San Francisco,CA,94110,,,,,70019_20170721,07/21/2017 12:00:00 AM,85.0,Reinspection/Followup,70019_20170710_103120,Moderate risk food holding temperature,Moderate Risk,low
70022,Tenmatsu Grab and Go,336 Kearny St,San Francisco,CA,94108,37.791112,-122.404024,"(37.791112, -122.404024)",,70022_20160331,03/31/2016 12:00:00 AM,74.0,Routine - Unscheduled,70022_20160331_103138,Improper storage use or identification of toxic substances,Low Risk,medium
70034,Il Canto Cafe,275 Battery St,San Francisco,CA,94111,,,,,70034_20160614,06/14/2016 12:00:00 AM,90.0,Routine - Unscheduled,70034_20160614_103144,Unapproved or unmaintained equipment or utensils,Low Risk,low
70044,Me So Hungry,Off The Grid,San Francisco,CA,,,,,,70044_20160503,05/03/2016 12:00:00 AM,87.0,Structural Inspection,70044_20160514_103157,Food safety certificate or food handler card not available,Low Risk,low
70045,Johnny Doughnuts,428 11th St,San Francisco,CA,94103,,,,,70045_20160219,02/19/2016 12:00:00 AM,100.0,Structural Inspection,,,,low
70058,Juice Shop,540 Barneveld Ave #C,San Francisco,CA,94124,37.739526,-122.404457,"(37.739526, -122.404457)",14155734529,70058_20151223,12/23/2015 12:00:00 AM,100.0,Routine - Unscheduled,70058_20170809_103145,Improper storage of equipment utensils or linens,Low Risk,high
70064,Gracias Madre,2211 Mission St,San Francisco,CA,94103,,,,14155654366,70064_20161207,12/07/2016 12:00:00 AM,94.0,Routine - Unscheduled,70064_20161207_103150,Improper or defective plumbing,Low Risk,low
70071,Monterey Deli,499 Monterey Blvd,San Francisco,CA,94127,,,,14155741225,70071_20170928,09/28/2017 12:00:00 AM,96.0,Routine - Unscheduled,70071_20170928_103120,Moderate risk food holding temperature,Moderate Risk,low
70090,Cathead's BBQ,1665 FOLSOM St,San Francisco,CA,94103,37.770126,-122.415342,"(37.770126, -122.415342)",,70090_20170105,01/05/2017 12:00:00 AM,93.0,Routine - Unscheduled,70090_20170105_103105,Improper cooling methods,High Risk,medium
70123,The Chai Cart,298 Market St,San Francisco,CA,94103,,,,,70123_20160212,02/12/2016 12:00:00 AM,98.0,Routine - Unscheduled,70123_20160212_103156,Permit license or inspection report not posted,Low Risk,low
70132,Samovar Tea Lounge Yerba Buena LLC,730 Howard St,San Francisco,CA,94103,,,,,70132_20160803,08/03/2016 12:00:00 AM,89.0,Routine - Unscheduled,70132_20160803_103102,Unclean hands or improper use of gloves,High Risk,low
70137,Reveille Coffee Co.,200 Columbus St,San Francisco,CA,94133,40.209485,-74.702915,"40.123623,-82.020184)",66814736555,70137_20160511,05/11/2016 12:00:00 AM,89.0,Routine - Unscheduled,70137_20160511_103139,Improper food storage,Low Risk,low
70138,Thrive Cleanse,3330 Steiner St,San Francisco,CA,94123,37.799955,-122.437677,"(37.799955, -122.437677)",,70138_20160311,03/11/2016 12:00:00 AM,92.0,Routine - Unscheduled,70138_20160311_103139,Improper food storage,Low Risk,low
